Codigo,Sitio,Replica,Fecha instalación,Fecha cierre,Días muestreo,Fecha registro,Hora registro,Temperatura,Presión atm,N. IND,Clase,Familia,Especie,Gremio,Instaladores de cámara,Observaciones,Num. Video,X,Y,ALTITUD,distance
R1C4,Relavera,R1,07/06/2019,11/07/2019,34,43631,1899-12-31 10:11:00,14,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,782662.8,9601157.3,1191.3,66.81197728
R1C4,Relavera,R1,07/06/2019,11/07/2019,34,43634,1899-12-31 09:01:00,14,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,782662.8,9601157.3,1191.3,66.81197728
R1C4,Relavera,R1,07/06/2019,11/07/2019,34,43634,1899-12-31 10:15:00,14,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,782662.8,9601157.3,1191.3,66.81197728
R1C4,Relavera,R1,07/06/2019,11/07/2019,34,43634,1899-12-31 00:00:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782662.8,9601157.3,1191.3,66.81197728
R1C5,Relavera,R1,07/06/2019,11/07/2019,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782800.5,9601276.5,1229.3,157.5542703
R1C6,Relavera,R1,07/06/2019,11/07/2019,34,43624,1899-12-31 04:09:00,13,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782828,9601285.7,1235.3,162.8757687
R1C6,Relavera,R1,07/06/2019,11/07/2019,34,43624,1899-12-31 21:05:00,14,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,782828,9601285.7,1235.3,162.8757687
R1C6,Relavera,R1,07/06/2019,11/07/2019,34,43632,1899-12-31 22:31:00,14,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,782828,9601285.7,1235.3,162.8757687
R1C6,Relavera,R1,07/06/2019,11/07/2019,34,43635,1899-12-31 23:41:00,14,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,782828,9601285.7,1235.3,162.8757687
R1C6,Relavera,R1,07/06/2019,11/07/2019,34,43639,1899-12-31 19:09:00,12,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782828,9601285.7,1235.3,162.8757687
R1C6,Relavera,R1,07/06/2019,11/07/2019,34,43631,1899-12-31 22:13:00,14,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782828,9601285.7,1235.3,162.8757687
R1C6,Relavera,R1,07/06/2019,11/07/2019,34,43644,1899-12-31 00:43:00,14,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,MFDC0012,782828,9601285.7,1235.3,162.8757687
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43626,1899-12-31 12:16:00,15,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43630,1899-12-31 09:16:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43630,1899-12-31 16:53:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43633,1899-12-31 10:34:00,13,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla cola roja,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43633,1899-12-31 16:25:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43634,1899-12-31 14:28:00,15,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43632,1899-12-31 16:41:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43637,1899-12-31 23:26:00,12,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43623,1899-12-31 22:33:00,13,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43624,1899-12-31 07:14:00,12,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43635,1899-12-31 11:45:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43625,1899-12-31 08:50:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43647,1899-12-31 20:19:00,14,_,1,CINGULATA,Dasypodidae,Dasypus novemcinctus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43648,1899-12-31 02:31:00,13,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43648,1899-12-31 13:13:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43650,1899-12-31 00:43:00,13,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43650,1899-12-31 14:14:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 07:37:00,12,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 08:23:00,12,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 08:25:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 08:54:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 08:56:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43560,1899-12-31 17:17:00,15,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43624,1899-12-31 10:04:48,12,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43647,1899-12-31 16:14:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 09:01:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 09:03:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 09:04:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 09:05:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 09:07:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 09:13:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 09:14:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 11:16:00,14,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",NA,MFDC0078,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 15:52:00,15,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43652,1899-12-31 12:29:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43638,1899-12-31 17:52:00,12,_,1,RODENTIA,dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 08:59:00,16,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43651,1899-12-31 09:00:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43652,1899-12-31 22:21:00,12,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43653,1899-12-31 10:35:00,12,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43653,1899-12-31 10:37:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43653,1899-12-31 10:38:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43653,1899-12-31 10:39:00,15,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43653,1899-12-31 13:21:00,12,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43654,1899-12-31 10:45:00,12,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43655,1899-12-31 07:51:00,11,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43656,1899-12-31 11:57:00,16,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43656,1899-12-31 13:58:00,15,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla cola roja,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43646,1899-12-31 01:55:00,12,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43646,1899-12-31 11:30:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43646,1899-12-31 22:39:00,13,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43647,1899-12-31 00:43:00,13,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43640,1899-12-31 08:54:00,11,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43641,1899-12-31 09:08:00,10,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43641,1899-12-31 09:04:00,11,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla cola roja,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43641,1899-12-31 16:38:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43642,1899-12-31 07:44:00,11,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43642,1899-12-31 09:22:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43643,1899-12-31 00:10:00,13,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43643,1899-12-31 11:20:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43644,1899-12-31 08:42:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43645,1899-12-31 17:21:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43652,1899-12-31 12:42:00,14,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43652,1899-12-31 11:37:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43652,1899-12-31 12:36:00,13,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C7,Relavera,R1,07/06/2019,11/07/2019,34,43640,1899-12-31 07:52:00,10,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783010.3,9601462.5,1270.3,184.7151064
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43635,1899-12-31 10:00:20,11,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43637,1899-12-31 20:19:09,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43638,1899-12-31 09:07:27,10,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43638,1899-12-31 09:07:39,10,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43641,1899-12-31 20:09:59,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43641,1899-12-31 21:09:10,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43641,1899-12-31 21:09:12,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43642,1899-12-31 00:06:05,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43642,1899-12-31 01:37:54,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43642,1899-12-31 04:10:01,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43642,1899-12-31 04:32:55,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43644,1899-12-31 18:38:17,11,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43633,1899-12-31 19:04:22,10,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43644,1899-12-31 21:46:36,11,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43643,1899-12-31 01:16:29,11,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43647,1899-12-31 00:53:02,11,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43647,1899-12-31 09:25:48,12,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43652,1899-12-31 01:52:32,10,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43652,1899-12-31 18:02:29,12,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43653,1899-12-31 02:53:38,11,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43653,1899-12-31 22:52:59,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43654,1899-12-31 21:15:07,10,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43623,1899-12-31 23:14:13,11,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43626,1899-12-31 02:11:34,10,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43627,1899-12-31 21:06:30,12,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43644,1899-12-31 20:20:37,11,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R1C8,Relavera,R1,07/06/2019,11/07/2019,34,43627,1899-12-31 21:06:50,12,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783104.8,9601527.5,1284.3,216.5504596
R2C1,Relavera,R2,07/06/2019,11/07/2019,34,43653,1899-12-31 22:59:00,14,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782535.5,9603228.4,1074.3,-30.4990182
R2C2,Relavera,R2,07/06/2019,11/07/2019,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782461.7,9603291.1,1065.3,-43.59833637
